0	0	10	
1	1	-2	
2	2	0	
3	3	-5	
4	4	21	
5	5	2	
6	6	15	
7	7	-36	
8	8	3	
9	9	-3	
10	10	-17	
11	11	-23	
12	12	10	
13	13	2	
14	14	-20	
15	15	6	
16	16	-4	
17	17	38	
18	18	-24	
19	19	15	
20	20	-13	
21	21	-17	
22	22	-8	
23	23	18	
24	24	-1	
25	25	-25	
26	26	-33	
27	27	16	
28	28	52	
29	29	8	
30	30	-8	
31	31	-8	
32	32	16	
33	33	15	
34	34	-2	
35	35	15	
36	36	-11	
37	37	14	
38	38	-43	
39	39	14	
40	40	-3	
41	41	-9	
42	42	-2	
43	43	-8	
44	44	9	
45	45	3	
46	46	-4	
47	47	-14	
48	48	42	
49	49	-27	
50	50	-4	
51	51	6	
52	52	9	
53	53	-7	
54	54	-20	
55	55	19	
56	56	-47	
57	57	27	
58	58	15	
59	59	29	
60	60	-23	
61	61	1	
62	62	11	
63	63	-13	
64	64	16	
65	65	-17	
66	66	3	
67	67	-31	
68	68	1	
69	69	-11	
70	70	1	
71	71	3	
72	72	6	
73	73	8	
74	74	-25	
75	75	-14	
76	76	8	
77	77	15	
78	78	-32	
79	79	-8	
80	80	-2	
81	81	-13	
82	82	-5	
83	83	-22	
84	84	31	
85	85	-19	
86	86	12	
87	87	-13	
88	88	52	
89	89	-40	
90	90	21	
91	91	-9	
92	92	42	
93	93	-17	
94	94	15	
95	95	-11	
96	96	-2	
97	97	14	
98	98	3	
99	99	-17	
100	100	-20	
101	101	23	
102	102	31	
103	103	-41	
104	104	-33	
105	105	21	
106	106	19	
107	107	-32	
108	108	3	
109	109	11	
110	110	-5	
111	111	5	
112	112	14	
113	113	-30	
114	114	-18	
115	115	20	
116	116	-28	
117	117	-9	
118	118	-5	
119	119	9	
120	120	0	
121	121	35	
122	122	-8	
123	123	-10	
124	124	-4	
125	125	-33	
126	126	12	
127	127	-1	
128	128	17	
129	129	-34	
130	130	-19	
131	131	3	
132	132	33	
133	133	0	
134	134	-46	
135	135	-8	
136	136	7	
137	137	21	
138	138	-27	
139	139	22	
140	140	-2	
141	141	28	
142	142	-35	
143	143	21	
144	144	-12	
145	145	33	
146	146	-16	
147	147	-15	
148	148	20	
149	149	-9	
150	150	0	
151	151	-21	
152	152	-20	
153	153	-10	
154	154	-4	
155	155	-1	
156	156	-15	
157	157	56	
158	158	-17	
159	159	-7	
160	160	-5	
161	161	6	
162	162	-29	
163	163	25	
164	164	23	
165	165	-18	
166	166	12	
167	167	-22	
168	168	19	
169	169	22	
170	170	2	
171	171	-47	
172	172	40	
173	173	23	
174	174	2	
175	175	-25	
176	176	-5	
177	177	20	
178	178	10	
179	179	-1	
180	180	12	
181	181	13	
182	182	-1	
183	183	9	
184	184	5	
185	185	-23	
186	186	32	
187	187	-17	
188	188	0	
189	189	-17	
190	190	32	
191	191	-7	
192	192	-22	
193	193	0	
194	194	8	
195	195	-14	
196	196	-20	
197	197	31	
198	198	4	
199	199	-20	
200	200	23	
201	201	19	
202	202	-11	
203	203	3	
204	204	9	
205	205	-17	
206	206	10	
207	207	9	
208	208	14	
209	209	-26	
210	210	27	
211	211	4	
212	212	-29	
213	213	-11	
214	214	9	
215	215	18	
216	216	-7	
217	217	19	
218	218	-2	
219	219	11	
220	220	-36	
221	221	19	
222	222	-5	
223	223	-5	
224	224	-24	
225	225	15	
226	226	27	
227	227	-3	
228	228	-24	
229	229	-8	
230	230	17	
231	231	-33	
232	232	18	
233	233	-5	
234	234	23	
235	235	-13	
236	236	-1	
237	237	-17	
238	238	-30	
239	239	-6	
240	240	22	
241	241	3	
242	242	-3	
243	243	55	
244	244	4	
245	245	-25	
246	246	18	
247	247	-11	
248	248	3	
249	249	18	
250	250	-8	
251	251	-12	
252	252	-1	
253	253	-39	
254	254	28	
255	255	-10	
256	256	1	
257	257	13	
258	258	12	
259	259	-19	
260	260	17	
261	261	25	
262	262	-36	
263	263	-22	
264	264	15	
265	265	2	
266	266	7	
267	267	-19	
268	268	-1	
269	269	-30	
270	270	19	
271	271	-9	
272	272	-13	
273	273	-40	
274	274	29	
275	275	-30	
276	276	-24	
277	277	0	
278	278	52	
279	279	-15	
280	280	-31	
281	281	22	
282	282	-24	
283	283	4	
284	284	25	
285	285	36	
286	286	-36	
287	287	9	
288	288	3	
289	289	15	
290	290	19	
291	291	-42	
292	292	35	
293	293	-31	
294	294	34	
295	295	7	
296	296	7	
297	297	-35	
298	298	-20	
299	299	35	
300	300	-2	
301	301	0	
302	302	-8	
303	303	14	
304	304	-4	
305	305	23	
306	306	5	
307	307	-14	
308	308	28	
309	309	8	
310	310	8	
311	311	-33	
312	312	4	
313	313	0	
314	314	34	
315	315	-25	
316	316	4	
317	317	-33	
318	318	30	
319	319	23	
320	320	-15	
321	321	-11	
322	322	-13	
323	323	23	
324	324	-28	
325	325	19	
326	326	-8	
327	327	2	
328	328	6	
329	329	-31	
330	330	-15	
331	331	16	
332	332	17	
333	333	-30	
334	334	9	
335	335	7	
336	336	-5	
337	337	-18	
338	338	-7	
339	339	7	
340	340	10	
341	341	7	
342	342	-40	
343	343	4	
344	344	5	
345	345	1	
346	346	-25	
347	347	35	
348	348	-2	
349	349	12	
350	350	9	
351	351	4	
352	352	21	
353	353	-37	
354	354	-12	
355	355	19	
356	356	23	
357	357	-1	
358	358	0	
359	359	-15	
360	360	37	
361	361	-15	
362	362	-39	
363	363	10	
364	364	7	
365	365	39	
366	366	-33	
367	367	-2	
368	368	-3	
369	369	-3	
370	370	-7	
371	371	-7	
372	372	11	
373	373	-21	
374	374	22	
375	375	-8	
376	376	1	
377	377	-20	
378	378	-5	
379	379	-30	
380	380	-20	
381	381	32	
382	382	8	
383	383	-38	
384	384	-5	
385	385	0	
386	386	-21	
387	387	15	
388	388	-11	
389	389	-4	
390	390	12	
391	391	-19	
392	392	0	
393	393	7	
394	394	-2	
395	395	-23	
396	396	8	
397	397	7	
398	398	43	
399	399	-35	
400	400	-4	
401	401	1	
402	402	49	
403	403	-25	
404	404	-42	
405	405	1	
406	406	-10	
407	407	11	
408	408	12	
409	409	39	
410	410	-3	
411	411	5	
412	412	-6	
413	413	-25	
414	414	28	
415	415	18	
416	416	-20	
417	417	-37	
418	418	71	
419	419	4	
420	420	-25	
421	421	-16	
422	422	-13	
423	423	4	
424	424	-20	
425	425	-9	
426	426	-5	
427	427	39	
428	428	1	
429	429	20	
430	430	5	
431	431	8	
432	432	7	
433	433	-17	
434	434	-10	
435	435	-7	
436	436	11	
437	437	-24	
438	438	10	
439	439	1	
440	440	-24	
441	441	19	
442	442	6	
443	443	9	
444	444	-1	
445	445	41	
446	446	4	
447	447	9	
448	448	-43	
449	449	32	
450	450	2	
451	451	8	
452	452	-29	
453	453	23	
454	454	36	
455	455	-48	
456	456	16	
457	457	-31	
458	458	2	
459	459	3	
460	460	15	
461	461	0	
462	462	17	
463	463	11	
464	464	1	
465	465	-3	
466	466	-3	
467	467	7	
468	468	6	
469	469	28	
470	470	-13	
471	471	7	
472	472	9	
473	473	13	
474	474	-4	
475	475	-7	
476	476	21	
477	477	7	
478	478	-4	
479	479	-9	
480	480	21	
481	481	-9	
482	482	-35	
483	483	-7	
484	484	-26	
485	485	-25	
486	486	3	
487	487	1	
488	488	-29	
489	489	-13	
490	490	9	
491	491	-14	
492	492	-21	
493	493	-3	
494	494	44	
495	495	-8	
496	496	-13	
497	497	-15	
498	498	25	
499	499	-32	
500	500	-17	
501	501	-5	
502	502	23	
503	503	-13	
504	504	8	
505	505	-1	
506	506	-22	
507	507	6	
508	508	7	
509	509	12	
510	510	-28	
511	511	-9	
512	512	-13	
513	513	11	
514	514	-8	
515	515	-14	
516	516	7	
517	517	-17	
518	518	35	
519	519	4	
520	520	-12	
521	521	-4	
522	522	5	
523	523	-12	
524	524	-15	
525	525	23	
526	526	18	
527	527	-2	
528	528	-20	
529	529	39	
530	530	-24	
531	531	-28	
532	532	-14	
533	533	6	
534	534	-2	
535	535	7	
536	536	14	
537	537	-25	
538	538	14	
539	539	8	
540	540	16	
541	541	-20	
542	542	-16	
543	543	1	
544	544	15	
545	545	-10	
546	546	13	
547	547	12	
548	548	-29	
549	549	6	
550	550	20	
551	551	-9	
552	552	-3	
553	553	-5	
554	554	4	
555	555	-5	
556	556	-10	
557	557	-40	
558	558	39	
559	559	12	
560	560	18	
561	561	-38	
562	562	30	
563	563	24	
564	564	-8	
565	565	13	
566	566	5	
567	567	43	
568	568	-5	
569	569	8	
570	570	14	
571	571	10	
572	572	-17	
573	573	20	
574	574	23	
575	575	-19	
576	576	-15	
577	577	13	
578	578	39	
579	579	-29	
580	580	2	
581	581	-17	
582	582	29	
583	583	-8	
584	584	1	
585	585	-19	
586	586	-1	
