0	0	0	
1	1	-5	
2	2	-16	
3	3	25	
4	4	-18	
5	5	23	
6	6	-9	
7	7	-28	
8	8	-5	
9	9	4	
10	10	-38	
11	11	36	
12	12	4	
13	13	-25	
14	14	11	
15	15	-8	
16	16	-15	
17	17	-16	
18	18	26	
19	19	0	
20	20	20	
21	21	-7	
22	22	7	
23	23	33	
24	24	0	
25	25	15	
26	26	-28	
27	27	19	
28	28	9	
29	29	15	
30	30	3	
31	31	-3	
32	32	25	
33	33	-24	
34	34	13	
35	35	-1	
36	36	-37	
37	37	-14	
38	38	8	
39	39	-22	
40	40	-23	
41	41	35	
42	42	-52	
43	43	16	
44	44	16	
45	45	-13	
46	46	10	
47	47	-6	
48	48	7	
49	49	-20	
50	50	0	
51	51	-5	
52	52	32	
53	53	-49	
54	54	-1	
55	55	-4	
56	56	38	
57	57	13	
58	58	-20	
59	59	46	
60	60	-20	
61	61	16	
62	62	-20	
63	63	55	
64	64	15	
65	65	-15	
66	66	20	
67	67	-3	
68	68	15	
69	69	8	
70	70	7	
71	71	-4	
72	72	19	
73	73	7	
74	74	-17	
75	75	40	
76	76	-9	
77	77	-13	
78	78	-9	
79	79	17	
80	80	-24	
81	81	-8	
82	82	28	
83	83	-13	
84	84	-21	
85	85	-3	
86	86	22	
87	87	-13	
88	88	-1	
89	89	-21	
90	90	15	
91	91	40	
92	92	0	
93	93	-24	
94	94	-40	
95	95	27	
96	96	22	
97	97	3	
98	98	-6	
99	99	29	
100	100	36	
101	101	-18	
102	102	-20	
103	103	-12	
104	104	18	
105	105	12	
106	106	13	
107	107	-32	
108	108	28	
109	109	23	
110	110	-22	
111	111	28	
112	112	-34	
113	113	8	
114	114	16	
115	115	25	
116	116	-4	
117	117	15	
118	118	3	
119	119	-11	
120	120	30	
121	121	-48	
122	122	-6	
123	123	3	
124	124	12	
125	125	-5	
126	126	-3	
127	127	21	
128	128	-9	
129	129	1	
130	130	-40	
131	131	20	
132	132	7	
133	133	-8	
134	134	0	
135	135	3	
136	136	10	
137	137	-35	
138	138	7	
139	139	-26	
140	140	37	
141	141	8	
142	142	7	
143	143	-7	
144	144	16	
145	145	8	
146	146	-44	
147	147	35	
148	148	13	
149	149	-10	
150	150	-10	
151	151	-3	
152	152	36	
153	153	-54	
154	154	39	
155	155	-47	
156	156	10	
157	157	-21	
158	158	17	
159	159	-13	
160	160	-21	
161	161	15	
162	162	-26	
163	163	1	
164	164	3	
165	165	13	
166	166	-21	
167	167	-24	
168	168	-15	
169	169	20	
170	170	5	
171	171	-26	
172	172	6	
173	173	-12	
174	174	0	
175	175	7	
176	176	-19	
177	177	22	
178	178	-29	
179	179	23	
180	180	-8	
181	181	27	
182	182	-25	
183	183	37	
184	184	-24	
185	185	-22	
186	186	8	
187	187	21	
188	188	32	
189	189	-36	
190	190	10	
191	191	14	
192	192	-4	
193	193	-7	
194	194	43	
195	195	-1	
196	196	-19	
197	197	3	
198	198	-33	
199	199	18	
200	200	-41	
201	201	13	
202	202	-37	
203	203	-15	
204	204	-8	
205	205	2	
206	206	39	
207	207	-76	
208	208	17	
209	209	-8	
210	210	14	
211	211	-53	
212	212	23	
213	213	6	
214	214	-47	
215	215	23	
216	216	27	
217	217	50	
218	218	-20	
219	219	-11	
220	220	5	
221	221	-5	
222	222	26	
223	223	9	
224	224	39	
225	225	8	
226	226	7	
227	227	13	
228	228	3	
229	229	-21	
230	230	39	
231	231	19	
232	232	-39	
233	233	1	
234	234	22	
235	235	38	
236	236	-73	
237	237	15	
238	238	48	
239	239	-20	
240	240	-26	
241	241	-11	
242	242	17	
243	243	-4	
244	244	5	
245	245	-8	
246	246	15	
247	247	-5	
248	248	-3	
249	249	-27	
250	250	-44	
251	251	23	
252	252	-4	
253	253	13	
254	254	-13	
255	255	4	
256	256	-15	
257	257	-9	
258	258	7	
259	259	20	
260	260	7	
261	261	-28	
262	262	32	
263	263	-2	
264	264	7	
265	265	-40	
266	266	-33	
267	267	-3	
268	268	3	
269	269	29	
270	270	-22	
271	271	-17	
272	272	11	
273	273	32	
274	274	-23	
275	275	-13	
276	276	55	
277	277	-2	
278	278	-4	
279	279	-11	
280	280	23	
281	281	-27	
282	282	3	
283	283	-24	
284	284	0	
285	285	20	
286	286	4	
287	287	15	
288	288	6	
289	289	-33	
290	290	-10	
291	291	57	
292	292	-2	
293	293	-33	
294	294	16	
295	295	20	
296	296	-21	
297	297	-27	
298	298	15	
299	299	16	
300	300	17	
301	301	-1	
302	302	-12	
303	303	-2	
304	304	-1	
305	305	13	
306	306	-15	
307	307	-18	
308	308	15	
309	309	15	
310	310	8	
311	311	-21	
312	312	36	
313	313	27	
314	314	-16	
315	315	-37	
316	316	23	
317	317	16	
318	318	-13	
319	319	12	
320	320	5	
321	321	24	
322	322	-3	
323	323	8	
324	324	1	
325	325	36	
326	326	-25	
327	327	6	
328	328	35	
329	329	-9	
330	330	-35	
331	331	1	
332	332	52	
333	333	-39	
334	334	5	
335	335	-7	
336	336	-14	
337	337	-1	
338	338	22	
339	339	18	
340	340	-34	
341	341	38	
342	342	-53	
343	343	-41	
344	344	40	
345	345	24	
346	346	-22	
347	347	-26	
348	348	18	
349	349	-4	
350	350	11	
351	351	-22	
352	352	-5	
353	353	4	
354	354	17	
355	355	-19	
356	356	1	
357	357	36	
358	358	-17	
359	359	32	
360	360	12	
361	361	15	
362	362	0	
363	363	9	
364	364	-11	
365	365	6	
366	366	21	
367	367	-20	
368	368	9	
369	369	8	
370	370	27	
371	371	-19	
372	372	23	
373	373	-13	
374	374	-5	
375	375	26	
376	376	14	
377	377	1	
378	378	-4	
379	379	-9	
380	380	-13	
381	381	13	
382	382	37	
383	383	-41	
384	384	11	
385	385	-1	
386	386	11	
387	387	14	
388	388	-16	
389	389	10	
390	390	14	
391	391	0	
392	392	-20	
393	393	1	
394	394	-23	
395	395	44	
396	396	-32	
397	397	5	
398	398	-9	
399	399	-7	
400	400	9	
401	401	12	
402	402	20	
403	403	-15	
404	404	12	
405	405	-21	
406	406	46	
407	407	-30	
408	408	5	
409	409	32	
410	410	19	
411	411	4	
412	412	-25	
413	413	27	
414	414	-24	
415	415	46	
416	416	8	
417	417	-25	
418	418	-38	
419	419	7	
420	420	40	
421	421	-47	
422	422	24	
423	423	11	
424	424	25	
425	425	0	
426	426	9	
427	427	-21	
428	428	47	
429	429	5	
430	430	-10	
431	431	-21	
432	432	-24	
433	433	5	
434	434	-6	
435	435	-15	
436	436	44	
437	437	-29	
438	438	-7	
439	439	-24	
440	440	26	
441	441	3	
442	442	-28	
443	443	-4	
444	444	-22	
445	445	-2	
446	446	0	
447	447	0	
448	448	-11	
449	449	21	
450	450	2	
451	451	19	
452	452	-16	
453	453	24	
454	454	26	
455	455	-14	
456	456	21	
457	457	-29	
458	458	-2	
459	459	-13	
460	460	2	
461	461	4	
462	462	2	
463	463	41	
464	464	-30	
465	465	-16	
466	466	18	
467	467	34	
468	468	-14	
469	469	-12	
470	470	-6	
471	471	13	
472	472	24	
473	473	-33	
474	474	-16	
475	475	-27	
476	476	38	
477	477	49	
478	478	-15	
479	479	-27	
480	480	1	
481	481	47	
482	482	-19	
483	483	27	
484	484	-25	
485	485	-19	
486	486	-17	
487	487	24	
488	488	-1	
489	489	-5	
490	490	27	
491	491	-41	
492	492	15	
493	493	10	
494	494	24	
495	495	0	
496	496	-57	
497	497	14	
498	498	18	
499	499	-7	
500	500	13	
501	501	24	
502	502	0	
503	503	-12	
504	504	-19	
505	505	28	
506	506	7	
507	507	-32	
508	508	35	
509	509	-5	
510	510	23	
511	511	-31	
512	512	15	
513	513	-24	
514	514	20	
515	515	2	
516	516	-2	
517	517	-11	
518	518	-9	
519	519	53	
520	520	-47	
521	521	10	
522	522	-4	
523	523	17	
524	524	5	
525	525	-18	
526	526	-8	
527	527	-1	
528	528	7	
